"root_ID","neighbor","distance"
"UG2018BL2","URA23SL",0
"UG2018BL2","URA24SL",0
"UG2018BL2","URA2SL",0
"UG2018BL2","URA3SL",0
"UG2018BL2","URA4SL",0
"UG2018BL2","URA5SL",0
"UG2018BL2","URA6SL",0
"UG2018BL2","URA7SL",0
"UG2018BL2","URA8SL",0
"UG2018BL2","URAKH1",0
"UG2018BL2","URAKH10",0
"UG2018BL2","URAKH11",0
"UG2018BL2","URAKH12",0
"UG2018BL2","URAKH13",0
"UG2018BL2","URAKH15",0
"UG2018BL2","URAKH16",0
"UG2018BL2","URAKH17",0
"UG2018BL2","URAKH18",0
"UG2018BL2","URAKH19",0
"UG2018BL2","URAKH2",0
"UG2018BL2","URAKH20",0
"UG2018BL2","URAKH21",0
"UG2018BL2","URAKH22",0
"UG2018BL2","URAKH23",0
"UG2018BL2","URAKH24",0
"UG2018BL2","URAKH3",0
"UG2018BL2","URAKH4",0
"UG2018BL2","URAKH5",0
"UG2018BL2","URAKH6",0
"UG2018BL2","URAKH7",0
"UG2018BL2","URAKH8",0
"UG2018BL2","URAKH9",0
"UG2018BL2","UV1",0
"UG2018BL2","UV10",0
"UG2018BL2","UV11",0
"UG2018BL2","UV12",0
"UG2018BL2","UV13",0
"UG2018BL2","UV15",0
"UG2018BL2","UV16",0
"UG2018BL2","UV17",0
"UG2018BL2","UV18",0
"UG2018BL2","UV19",0
"UG2018BL2","UV2",0
"UG2018BL2","UV22",0
"UG2018BL2","UV23",0
"UG2018BL2","UV24",0
"UG2018BL2","UV25",0
"UG2018BL2","UV26",0
"UG2018BL2","UV27",0
"UG2018BL2","UV28",0
"UG2018BL2","UV29",0
"UG2018BL2","UV30",0
"UG2018BL2","UV31",0
"UG2018BL2","UV32",0
"UG2018BL2","UV33",0
"UG2018BL2","UV34",0
"UG2018BL2","UV35",0
"UG2018BL2","UV36",0
"UG2018BL2","UV37",0
"UG2018BL2","UV38",0
"UG2018BL2","UV39",0
"UG2018BL2","UV4",0
"UG2018BL2","UV40",0
"UG2018BL2","UV41",0
"UG2018BL2","UV42",0
"UG2018BL2","UV43",0
"UG2018BL2","UV44",0
"UG2018BL2","UV5",0
"UG2018BL2","UV6",0
"UG2018BL2","UV7",0
"UG2018BL2","UV8",0
"UG2018BL2","UV9",0
"UG2018BL20","BATORAL10R",0
"UG2018BL20","BATORAL10VTM",0
"UG2018BL20","BATORAL11R",0
"UG2018BL20","BATORAL11VTM",0
"UG2018BL20","BATORAL12R",0
"UG2018BL20","BATORAL12VTM",0
"UG2018BL20","BATORAL13R",0
"UG2018BL20","BATORAL13VTM",0
"UG2018BL20","BATORAL14R",0
"UG2018BL20","BATORAL14VTM",0
"UG2018BL20","BATORAL15R",0
"UG2018BL20","BATORAL15VTM",0
"UG2018BL20","BATORAL16R",0
"UG2018BL20","BATORAL16VTM",0
"UG2018BL20","BATORAL17R",0
"UG2018BL20","BATORAL17VTM",0
"UG2018BL20","BATORAL18R",0
"UG2018BL20","BATORAL18VTM",0
"UG2018BL20","BATORAL19R",0
"UG2018BL20","BATORAL19VTM",0
"UG2018BL20","BATORAL1R",0
"UG2018BL20","BATORAL1VTM",0
"UG2018BL20","BATORAL20R",0
"UG2018BL20","BATORAL20VTM",0
"UG2018BL20","BATORAL21R",0
"UG2018BL20","BATORAL21VTM",0
"UG2018BL20","BATORAL22R",0
"UG2018BL20","BATORAL22VTM",0
"UG2018BL20","BATORAL23R",0
"UG2018BL20","BATORAL23VTM",0
"UG2018BL20","BATORAL24R",0
"UG2018BL20","BATORAL24VTM",0
"UG2018BL20","BATORAL25R",0
"UG2018BL20","BATORAL25VTM",0
"UG2018BL20","BATORAL26R",0
"UG2018BL20","BATORAL26VTM",0
"UG2018BL20","BATORAL27R",0
"UG2018BL20","BATORAL27VTM",0
"UG2018BL20","BATORAL28R",0
"UG2018BL20","BATORAL28VTM",0
"UG2018BL20","BATORAL29R",0
"UG2018BL20","BATORAL29VTM",0
"UG2018BL20","BATORAL2R",0
"UG2018BL20","BATORAL2VTM",0
"UG2018BL20","BATORAL30R",0
"UG2018BL20","BATORAL30VTM",0
"UG2018BL20","BATORAL31R",0
"UG2018BL20","BATORAL31VTM",0
"UG2018BL20","BATORAL32R",0
"UG2018BL20","BATORAL32VTM",0
"UG2018BL20","BATORAL33R",0
"UG2018BL20","BATORAL33VTM",0
"UG2018BL20","BATORAL34R",0
"UG2018BL20","BATORAL34VTM",0
"UG2018BL20","BATORAL35R",0
"UG2018BL20","BATORAL35VTM",0
"UG2018BL20","BATORAL3R",0
"UG2018BL20","BATORAL3VTM",0
"UG2018BL20","BATORAL4R",0
"UG2018BL20","BATORAL5R",0
"UG2018BL20","BATORAL5VTM",0
"UG2018BL20","BATORAL6R",0
"UG2018BL20","BATORAL6VTM",0
"UG2018BL20","BATORAL7R",0
"UG2018BL20","BATORAL7VTM",0
"UG2018BL20","BATORAL8R",0
"UG2018BL20","BATORAL8VTM",0
"UG2018BL20","BATORAL9R",0
"UG2018BL20","BATORAL9VTM",0
"UG2018BL20","QEPC004",0
"UG2018BL20","QEPC005",0
"UG2018BL20","QEPC027R",0
"UG2018BL20","QEPC028R",0
"UG2018BL20","QEPC045",0
"UG2018BL20","QEPC046",0
"UG2018BL20","QEPC091R",0
"UG2018BL20","QEPC092R",0
"UG2018BL20","UG2018BL1",0
"UG2018BL20","UG2018BL10",0
"UG2018BL20","UG2018BL11",0
"UG2018BL20","UG2018BL12",0
"UG2018BL20","UG2018BL13",0
"UG2018BL20","UG2018BL14",0
"UG2018BL20","UG2018BL15",0
"UG2018BL20","UG2018BL16",0
"UG2018BL20","UG2018BL17",0
"UG2018BL20","UG2018BL18",0
"UG2018BL20","UG2018BL19",0
"UG2018BL20","UG2018BL2",0
"UG2018BL20","UG2018BL21",0
"UG2018BL20","UG2018BL22",0
"UG2018BL20","UG2018BL23",0
"UG2018BL20","UG2018BL24",0
"UG2018BL20","UG2018BL3",0
"UG2018BL20","UG2018BL4",0
"UG2018BL20","UG2018BL5",0
"UG2018BL20","UG2018BL6",0
"UG2018BL20","UG2018BL7",0
"UG2018BL20","UG2018BL8",0
"UG2018BL20","UG2018BL9",0
"UG2018BL20","UR1",0
"UG2018BL20","UR10",0
"UG2018BL20","UR11",0
"UG2018BL20","UR12",0
"UG2018BL20","UR13",0
"UG2018BL20","UR14",0
"UG2018BL20","UR15",0
"UG2018BL20","UR16",0
"UG2018BL20","UR17",0
"UG2018BL20","UR18",0
"UG2018BL20","UR19",0
"UG2018BL20","UR2",0
"UG2018BL20","UR20",0
"UG2018BL20","UR21",0
"UG2018BL20","UR22",0
"UG2018BL20","UR23",0
"UG2018BL20","UR24",0
"UG2018BL20","UR25",0
"UG2018BL20","UR26",0
"UG2018BL20","UR27",0
"UG2018BL20","UR28",0
"UG2018BL20","UR29",0
"UG2018BL20","UR3",0
"UG2018BL20","UR30",0
"UG2018BL20","UR31",0
"UG2018BL20","UR32",0
"UG2018BL20","UR33",0
"UG2018BL20","UR34",0
"UG2018BL20","UR35",0
"UG2018BL20","UR36",0
"UG2018BL20","UR38",0
"UG2018BL20","UR39",0
"UG2018BL20","UR4",0
"UG2018BL20","UR41",0
"UG2018BL20","UR42",0
"UG2018BL20","UR43",0
"UG2018BL20","UR44",0
"UG2018BL20","UR45",0
"UG2018BL20","UR46",0
"UG2018BL20","UR47",0
"UG2018BL20","UR48",0
"UG2018BL20","UR49",0
"UG2018BL20","UR5",0
"UG2018BL20","UR50",0
"UG2018BL20","UR51",0
"UG2018BL20","UR52",0
"UG2018BL20","UR53",0
"UG2018BL20","UR6",0
"UG2018BL20","UR7",0
"UG2018BL20","UR9",0
"UG2018BL20","URA10SL",0
"UG2018BL20","URA11SL",0
"UG2018BL20","URA12SL",0
"UG2018BL20","URA13SL",0
"UG2018BL20","URA14SL",0
"UG2018BL20","URA15SL",0
"UG2018BL20","URA16SL",0
"UG2018BL20","URA17SL",0
"UG2018BL20","URA18SL",0
"UG2018BL20","URA19SL",0
"UG2018BL20","URA1SL",0
"UG2018BL20","URA2018001Int",0
"UG2018BL20","URA2018002Int",0
"UG2018BL20","URA2018003Int",0
"UG2018BL20","URA2018004Int",0
"UG2018BL20","URA2018005Int",0
"UG2018BL20","URA2018006Int",0
"UG2018BL20","URA2018007Int",0
"UG2018BL20","URA2018008Int",0
"UG2018BL20","URA2018010Int",0
"UG2018BL20","URA2018011Int",0
"UG2018BL20","URA2018012Int",0
"UG2018BL20","URA2018013Int",0
"UG2018BL20","URA2018014Int",0
"UG2018BL20","URA2018015Int",0
"UG2018BL20","URA2018016Int",0
"UG2018BL20","URA2018017Int",0
"UG2018BL20","URA2018018Int",0
"UG2018BL20","URA2018019Int",0
"UG2018BL20","URA2018021Int",0
"UG2018BL20","URA2018022Int",0
"UG2018BL20","URA2018023Int",0
"UG2018BL20","URA2018024Int",0
"UG2018BL20","URA20SL",0
"UG2018BL20","URA21SL",0
"UG2018BL20","URA22SL",0
"UG2018BL20","URA23SL",0
"UG2018BL20","URA24SL",0
"UG2018BL20","URA2SL",0
"UG2018BL20","URA3SL",0
"UG2018BL20","URA4SL",0
"UG2018BL20","URA5SL",0
"UG2018BL20","URA6SL",0
"UG2018BL20","URA7SL",0
"UG2018BL20","URA8SL",0
"UG2018BL20","URAKH1",0
"UG2018BL20","URAKH10",0
"UG2018BL20","URAKH11",0
"UG2018BL20","URAKH12",0
"UG2018BL20","URAKH13",0
"UG2018BL20","URAKH15",0
"UG2018BL20","URAKH16",0
"UG2018BL20","URAKH17",0
"UG2018BL20","URAKH18",0
"UG2018BL20","URAKH19",0
"UG2018BL20","URAKH2",0
"UG2018BL20","URAKH20",0
"UG2018BL20","URAKH21",0
"UG2018BL20","URAKH22",0
"UG2018BL20","URAKH23",0
"UG2018BL20","URAKH24",0
"UG2018BL20","URAKH3",0
"UG2018BL20","URAKH4",0
"UG2018BL20","URAKH5",0
"UG2018BL20","URAKH6",0
"UG2018BL20","URAKH7",0
"UG2018BL20","URAKH8",0
"UG2018BL20","URAKH9",0
"UG2018BL20","UV1",0
"UG2018BL20","UV10",0
"UG2018BL20","UV11",0
"UG2018BL20","UV12",0
"UG2018BL20","UV13",0
"UG2018BL20","UV15",0
"UG2018BL20","UV16",0
"UG2018BL20","UV17",0
"UG2018BL20","UV18",0
"UG2018BL20","UV19",0
"UG2018BL20","UV2",0
"UG2018BL20","UV22",0
"UG2018BL20","UV23",0
"UG2018BL20","UV24",0
"UG2018BL20","UV25",0
"UG2018BL20","UV26",0
"UG2018BL20","UV27",0
"UG2018BL20","UV28",0
"UG2018BL20","UV29",0
"UG2018BL20","UV30",0
"UG2018BL20","UV31",0
"UG2018BL20","UV32",0
"UG2018BL20","UV33",0
"UG2018BL20","UV34",0
"UG2018BL20","UV35",0
"UG2018BL20","UV36",0
"UG2018BL20","UV37",0
"UG2018BL20","UV38",0
"UG2018BL20","UV39",0
"UG2018BL20","UV4",0
"UG2018BL20","UV40",0
"UG2018BL20","UV41",0
"UG2018BL20","UV42",0
"UG2018BL20","UV43",0
"UG2018BL20","UV44",0
"UG2018BL20","UV5",0
"UG2018BL20","UV6",0
"UG2018BL20","UV7",0
"UG2018BL20","UV8",0
"UG2018BL20","UV9",0
"UG2018BL21","BATORAL10R",0
"UG2018BL21","BATORAL10VTM",0
"UG2018BL21","BATORAL11R",0
"UG2018BL21","BATORAL11VTM",0
"UG2018BL21","BATORAL12R",0
"UG2018BL21","BATORAL12VTM",0
"UG2018BL21","BATORAL13R",0
"UG2018BL21","BATORAL13VTM",0
"UG2018BL21","BATORAL14R",0
"UG2018BL21","BATORAL14VTM",0
"UG2018BL21","BATORAL15R",0
"UG2018BL21","BATORAL15VTM",0
"UG2018BL21","BATORAL16R",0
"UG2018BL21","BATORAL16VTM",0
"UG2018BL21","BATORAL17R",0
"UG2018BL21","BATORAL17VTM",0
"UG2018BL21","BATORAL18R",0
"UG2018BL21","BATORAL18VTM",0
"UG2018BL21","BATORAL19R",0
"UG2018BL21","BATORAL19VTM",0
"UG2018BL21","BATORAL1R",0
"UG2018BL21","BATORAL1VTM",0
"UG2018BL21","BATORAL20R",0
"UG2018BL21","BATORAL20VTM",0
"UG2018BL21","BATORAL21R",0
"UG2018BL21","BATORAL21VTM",0
"UG2018BL21","BATORAL22R",0
"UG2018BL21","BATORAL22VTM",0
"UG2018BL21","BATORAL23R",0
"UG2018BL21","BATORAL23VTM",0
"UG2018BL21","BATORAL24R",0
"UG2018BL21","BATORAL24VTM",0
"UG2018BL21","BATORAL25R",0
"UG2018BL21","BATORAL25VTM",0
"UG2018BL21","BATORAL26R",0
"UG2018BL21","BATORAL26VTM",0
"UG2018BL21","BATORAL27R",0
"UG2018BL21","BATORAL27VTM",0
"UG2018BL21","BATORAL28R",0
"UG2018BL21","BATORAL28VTM",0
"UG2018BL21","BATORAL29R",0
"UG2018BL21","BATORAL29VTM",0
"UG2018BL21","BATORAL2R",0
"UG2018BL21","BATORAL2VTM",0
"UG2018BL21","BATORAL30R",0
"UG2018BL21","BATORAL30VTM",0
"UG2018BL21","BATORAL31R",0
"UG2018BL21","BATORAL31VTM",0
"UG2018BL21","BATORAL32R",0
"UG2018BL21","BATORAL32VTM",0
"UG2018BL21","BATORAL33R",0
"UG2018BL21","BATORAL33VTM",0
"UG2018BL21","BATORAL34R",0
"UG2018BL21","BATORAL34VTM",0
"UG2018BL21","BATORAL35R",0
"UG2018BL21","BATORAL35VTM",0
"UG2018BL21","BATORAL3R",0
"UG2018BL21","BATORAL3VTM",0
"UG2018BL21","BATORAL4R",0
"UG2018BL21","BATORAL5R",0
"UG2018BL21","BATORAL5VTM",0
"UG2018BL21","BATORAL6R",0
"UG2018BL21","BATORAL6VTM",0
"UG2018BL21","BATORAL7R",0
"UG2018BL21","BATORAL7VTM",0
"UG2018BL21","BATORAL8R",0
"UG2018BL21","BATORAL8VTM",0
"UG2018BL21","BATORAL9R",0
"UG2018BL21","BATORAL9VTM",0
"UG2018BL21","QEPC004",0
"UG2018BL21","QEPC005",0
"UG2018BL21","QEPC027R",0
"UG2018BL21","QEPC028R",0
"UG2018BL21","QEPC045",0
"UG2018BL21","QEPC046",0
"UG2018BL21","QEPC091R",0
"UG2018BL21","QEPC092R",0
"UG2018BL21","UG2018BL1",0
"UG2018BL21","UG2018BL10",0
"UG2018BL21","UG2018BL11",0
"UG2018BL21","UG2018BL12",0
"UG2018BL21","UG2018BL13",0
"UG2018BL21","UG2018BL14",0
"UG2018BL21","UG2018BL15",0
"UG2018BL21","UG2018BL16",0
"UG2018BL21","UG2018BL17",0
"UG2018BL21","UG2018BL18",0
"UG2018BL21","UG2018BL19",0
"UG2018BL21","UG2018BL2",0
"UG2018BL21","UG2018BL20",0
"UG2018BL21","UG2018BL22",0
"UG2018BL21","UG2018BL23",0
"UG2018BL21","UG2018BL24",0
"UG2018BL21","UG2018BL3",0
"UG2018BL21","UG2018BL4",0
"UG2018BL21","UG2018BL5",0
"UG2018BL21","UG2018BL6",0
"UG2018BL21","UG2018BL7",0
"UG2018BL21","UG2018BL8",0
"UG2018BL21","UG2018BL9",0
"UG2018BL21","UR1",0
"UG2018BL21","UR10",0
"UG2018BL21","UR11",0
"UG2018BL21","UR12",0
"UG2018BL21","UR13",0
"UG2018BL21","UR14",0
"UG2018BL21","UR15",0
"UG2018BL21","UR16",0
"UG2018BL21","UR17",0
"UG2018BL21","UR18",0
"UG2018BL21","UR19",0
"UG2018BL21","UR2",0
"UG2018BL21","UR20",0
"UG2018BL21","UR21",0
"UG2018BL21","UR22",0
"UG2018BL21","UR23",0
"UG2018BL21","UR24",0
"UG2018BL21","UR25",0
"UG2018BL21","UR26",0
"UG2018BL21","UR27",0
"UG2018BL21","UR28",0
"UG2018BL21","UR29",0
"UG2018BL21","UR3",0
"UG2018BL21","UR30",0
"UG2018BL21","UR31",0
"UG2018BL21","UR32",0
"UG2018BL21","UR33",0
"UG2018BL21","UR34",0
"UG2018BL21","UR35",0
"UG2018BL21","UR36",0
"UG2018BL21","UR38",0
"UG2018BL21","UR39",0
"UG2018BL21","UR4",0
"UG2018BL21","UR41",0
"UG2018BL21","UR42",0
"UG2018BL21","UR43",0
"UG2018BL21","UR44",0
"UG2018BL21","UR45",0
"UG2018BL21","UR46",0
"UG2018BL21","UR47",0
"UG2018BL21","UR48",0
"UG2018BL21","UR49",0
"UG2018BL21","UR5",0
"UG2018BL21","UR50",0
"UG2018BL21","UR51",0
"UG2018BL21","UR52",0
"UG2018BL21","UR53",0
"UG2018BL21","UR6",0
"UG2018BL21","UR7",0
"UG2018BL21","UR9",0
"UG2018BL21","URA10SL",0
"UG2018BL21","URA11SL",0
"UG2018BL21","URA12SL",0
"UG2018BL21","URA13SL",0
"UG2018BL21","URA14SL",0
"UG2018BL21","URA15SL",0
"UG2018BL21","URA16SL",0
"UG2018BL21","URA17SL",0
"UG2018BL21","URA18SL",0
"UG2018BL21","URA19SL",0
"UG2018BL21","URA1SL",0
"UG2018BL21","URA2018001Int",0
"UG2018BL21","URA2018002Int",0
"UG2018BL21","URA2018003Int",0
"UG2018BL21","URA2018004Int",0
"UG2018BL21","URA2018005Int",0
"UG2018BL21","URA2018006Int",0
"UG2018BL21","URA2018007Int",0
"UG2018BL21","URA2018008Int",0
"UG2018BL21","URA2018010Int",0
"UG2018BL21","URA2018011Int",0
"UG2018BL21","URA2018012Int",0
"UG2018BL21","URA2018013Int",0
"UG2018BL21","URA2018014Int",0
"UG2018BL21","URA2018015Int",0
"UG2018BL21","URA2018016Int",0
"UG2018BL21","URA2018017Int",0
"UG2018BL21","URA2018018Int",0
"UG2018BL21","URA2018019Int",0
"UG2018BL21","URA2018021Int",0
"UG2018BL21","URA2018022Int",0
"UG2018BL21","URA2018023Int",0
"UG2018BL21","URA2018024Int",0
"UG2018BL21","URA20SL",0
"UG2018BL21","URA21SL",0
"UG2018BL21","URA22SL",0
"UG2018BL21","URA23SL",0
"UG2018BL21","URA24SL",0
"UG2018BL21","URA2SL",0
"UG2018BL21","URA3SL",0
"UG2018BL21","URA4SL",0
"UG2018BL21","URA5SL",0
"UG2018BL21","URA6SL",0
"UG2018BL21","URA7SL",0
"UG2018BL21","URA8SL",0
"UG2018BL21","URAKH1",0
"UG2018BL21","URAKH10",0
"UG2018BL21","URAKH11",0
"UG2018BL21","URAKH12",0
"UG2018BL21","URAKH13",0
"UG2018BL21","URAKH15",0
"UG2018BL21","URAKH16",0
"UG2018BL21","URAKH17",0
"UG2018BL21","URAKH18",0
"UG2018BL21","URAKH19",0
"UG2018BL21","URAKH2",0
"UG2018BL21","URAKH20",0
"UG2018BL21","URAKH21",0
"UG2018BL21","URAKH22",0
"UG2018BL21","URAKH23",0
"UG2018BL21","URAKH24",0
"UG2018BL21","URAKH3",0
"UG2018BL21","URAKH4",0
"UG2018BL21","URAKH5",0
"UG2018BL21","URAKH6",0
"UG2018BL21","URAKH7",0
"UG2018BL21","URAKH8",0
"UG2018BL21","URAKH9",0
"UG2018BL21","UV1",0
"UG2018BL21","UV10",0
"UG2018BL21","UV11",0
"UG2018BL21","UV12",0
"UG2018BL21","UV13",0
"UG2018BL21","UV15",0
"UG2018BL21","UV16",0
"UG2018BL21","UV17",0
"UG2018BL21","UV18",0
"UG2018BL21","UV19",0
"UG2018BL21","UV2",0
"UG2018BL21","UV22",0
"UG2018BL21","UV23",0
"UG2018BL21","UV24",0
"UG2018BL21","UV25",0
"UG2018BL21","UV26",0
"UG2018BL21","UV27",0
"UG2018BL21","UV28",0
"UG2018BL21","UV29",0
"UG2018BL21","UV30",0
"UG2018BL21","UV31",0
"UG2018BL21","UV32",0
"UG2018BL21","UV33",0
"UG2018BL21","UV34",0
"UG2018BL21","UV35",0
"UG2018BL21","UV36",0
"UG2018BL21","UV37",0
"UG2018BL21","UV38",0
"UG2018BL21","UV39",0
"UG2018BL21","UV4",0
"UG2018BL21","UV40",0
"UG2018BL21","UV41",0
"UG2018BL21","UV42",0
"UG2018BL21","UV43",0
"UG2018BL21","UV44",0
"UG2018BL21","UV5",0
"UG2018BL21","UV6",0
"UG2018BL21","UV7",0
"UG2018BL21","UV8",0
"UG2018BL21","UV9",0
"UG2018BL22","BATORAL10R",0
"UG2018BL22","BATORAL10VTM",0
"UG2018BL22","BATORAL11R",0
"UG2018BL22","BATORAL11VTM",0
"UG2018BL22","BATORAL12R",0
"UG2018BL22","BATORAL12VTM",0
"UG2018BL22","BATORAL13R",0
"UG2018BL22","BATORAL13VTM",0
"UG2018BL22","BATORAL14R",0
"UG2018BL22","BATORAL14VTM",0
"UG2018BL22","BATORAL15R",0
"UG2018BL22","BATORAL15VTM",0
"UG2018BL22","BATORAL16R",0
"UG2018BL22","BATORAL16VTM",0
"UG2018BL22","BATORAL17R",0
"UG2018BL22","BATORAL17VTM",0
"UG2018BL22","BATORAL18R",0
"UG2018BL22","BATORAL18VTM",0
"UG2018BL22","BATORAL19R",0
"UG2018BL22","BATORAL19VTM",0
"UG2018BL22","BATORAL1R",0
"UG2018BL22","BATORAL1VTM",0
"UG2018BL22","BATORAL20R",0
"UG2018BL22","BATORAL20VTM",0
"UG2018BL22","BATORAL21R",0
"UG2018BL22","BATORAL21VTM",0
"UG2018BL22","BATORAL22R",0
"UG2018BL22","BATORAL22VTM",0
"UG2018BL22","BATORAL23R",0
"UG2018BL22","BATORAL23VTM",0
"UG2018BL22","BATORAL24R",0
"UG2018BL22","BATORAL24VTM",0
"UG2018BL22","BATORAL25R",0
"UG2018BL22","BATORAL25VTM",0
"UG2018BL22","BATORAL26R",0
"UG2018BL22","BATORAL26VTM",0
"UG2018BL22","BATORAL27R",0
"UG2018BL22","BATORAL27VTM",0
"UG2018BL22","BATORAL28R",0
"UG2018BL22","BATORAL28VTM",0
"UG2018BL22","BATORAL29R",0
"UG2018BL22","BATORAL29VTM",0
"UG2018BL22","BATORAL2R",0
"UG2018BL22","BATORAL2VTM",0
"UG2018BL22","BATORAL30R",0
"UG2018BL22","BATORAL30VTM",0
"UG2018BL22","BATORAL31R",0
"UG2018BL22","BATORAL31VTM",0
"UG2018BL22","BATORAL32R",0
"UG2018BL22","BATORAL32VTM",0
"UG2018BL22","BATORAL33R",0
"UG2018BL22","BATORAL33VTM",0
"UG2018BL22","BATORAL34R",0
"UG2018BL22","BATORAL34VTM",0
"UG2018BL22","BATORAL35R",0
"UG2018BL22","BATORAL35VTM",0
"UG2018BL22","BATORAL3R",0
"UG2018BL22","BATORAL3VTM",0
"UG2018BL22","BATORAL4R",0
"UG2018BL22","BATORAL5R",0
"UG2018BL22","BATORAL5VTM",0
"UG2018BL22","BATORAL6R",0
"UG2018BL22","BATORAL6VTM",0
"UG2018BL22","BATORAL7R",0
"UG2018BL22","BATORAL7VTM",0
"UG2018BL22","BATORAL8R",0
"UG2018BL22","BATORAL8VTM",0
"UG2018BL22","BATORAL9R",0
"UG2018BL22","BATORAL9VTM",0
"UG2018BL22","QEPC004",0
"UG2018BL22","QEPC005",0
"UG2018BL22","QEPC027R",0
"UG2018BL22","QEPC028R",0
"UG2018BL22","QEPC045",0
"UG2018BL22","QEPC046",0
"UG2018BL22","QEPC091R",0
"UG2018BL22","QEPC092R",0
"UG2018BL22","UG2018BL1",0
"UG2018BL22","UG2018BL10",0
"UG2018BL22","UG2018BL11",0
"UG2018BL22","UG2018BL12",0
"UG2018BL22","UG2018BL13",0
"UG2018BL22","UG2018BL14",0
"UG2018BL22","UG2018BL15",0
"UG2018BL22","UG2018BL16",0
"UG2018BL22","UG2018BL17",0
"UG2018BL22","UG2018BL18",0
"UG2018BL22","UG2018BL19",0
"UG2018BL22","UG2018BL2",0
"UG2018BL22","UG2018BL20",0
"UG2018BL22","UG2018BL21",0
"UG2018BL22","UG2018BL23",0
"UG2018BL22","UG2018BL24",0
"UG2018BL22","UG2018BL3",0
"UG2018BL22","UG2018BL4",0
"UG2018BL22","UG2018BL5",0
"UG2018BL22","UG2018BL6",0
"UG2018BL22","UG2018BL7",0
"UG2018BL22","UG2018BL8",0
"UG2018BL22","UG2018BL9",0
"UG2018BL22","UR1",0
"UG2018BL22","UR10",0
"UG2018BL22","UR11",0
"UG2018BL22","UR12",0
"UG2018BL22","UR13",0
"UG2018BL22","UR14",0
"UG2018BL22","UR15",0
"UG2018BL22","UR16",0
"UG2018BL22","UR17",0
"UG2018BL22","UR18",0
"UG2018BL22","UR19",0
"UG2018BL22","UR2",0
"UG2018BL22","UR20",0
"UG2018BL22","UR21",0
"UG2018BL22","UR22",0
"UG2018BL22","UR23",0
"UG2018BL22","UR24",0
"UG2018BL22","UR25",0
"UG2018BL22","UR26",0
"UG2018BL22","UR27",0
"UG2018BL22","UR28",0
"UG2018BL22","UR29",0
"UG2018BL22","UR3",0
"UG2018BL22","UR30",0
"UG2018BL22","UR31",0
"UG2018BL22","UR32",0
"UG2018BL22","UR33",0
"UG2018BL22","UR34",0
"UG2018BL22","UR35",0
"UG2018BL22","UR36",0
"UG2018BL22","UR38",0
"UG2018BL22","UR39",0
"UG2018BL22","UR4",0
"UG2018BL22","UR41",0
"UG2018BL22","UR42",0
"UG2018BL22","UR43",0
"UG2018BL22","UR44",0
"UG2018BL22","UR45",0
"UG2018BL22","UR46",0
"UG2018BL22","UR47",0
"UG2018BL22","UR48",0
"UG2018BL22","UR49",0
"UG2018BL22","UR5",0
"UG2018BL22","UR50",0
"UG2018BL22","UR51",0
"UG2018BL22","UR52",0
"UG2018BL22","UR53",0
"UG2018BL22","UR6",0
"UG2018BL22","UR7",0
"UG2018BL22","UR9",0
"UG2018BL22","URA10SL",0
"UG2018BL22","URA11SL",0
"UG2018BL22","URA12SL",0
"UG2018BL22","URA13SL",0
"UG2018BL22","URA14SL",0
"UG2018BL22","URA15SL",0
"UG2018BL22","URA16SL",0
"UG2018BL22","URA17SL",0
"UG2018BL22","URA18SL",0
"UG2018BL22","URA19SL",0
"UG2018BL22","URA1SL",0
"UG2018BL22","URA2018001Int",0
"UG2018BL22","URA2018002Int",0
"UG2018BL22","URA2018003Int",0
"UG2018BL22","URA2018004Int",0
"UG2018BL22","URA2018005Int",0
"UG2018BL22","URA2018006Int",0
"UG2018BL22","URA2018007Int",0
"UG2018BL22","URA2018008Int",0
"UG2018BL22","URA2018010Int",0
"UG2018BL22","URA2018011Int",0
"UG2018BL22","URA2018012Int",0
"UG2018BL22","URA2018013Int",0
"UG2018BL22","URA2018014Int",0
"UG2018BL22","URA2018015Int",0
"UG2018BL22","URA2018016Int",0
"UG2018BL22","URA2018017Int",0
"UG2018BL22","URA2018018Int",0
"UG2018BL22","URA2018019Int",0
"UG2018BL22","URA2018021Int",0
"UG2018BL22","URA2018022Int",0
"UG2018BL22","URA2018023Int",0
"UG2018BL22","URA2018024Int",0
"UG2018BL22","URA20SL",0
"UG2018BL22","URA21SL",0
"UG2018BL22","URA22SL",0
"UG2018BL22","URA23SL",0
"UG2018BL22","URA24SL",0
"UG2018BL22","URA2SL",0
"UG2018BL22","URA3SL",0
"UG2018BL22","URA4SL",0
"UG2018BL22","URA5SL",0
"UG2018BL22","URA6SL",0
"UG2018BL22","URA7SL",0
"UG2018BL22","URA8SL",0
"UG2018BL22","URAKH1",0
"UG2018BL22","URAKH10",0
"UG2018BL22","URAKH11",0
"UG2018BL22","URAKH12",0
"UG2018BL22","URAKH13",0
"UG2018BL22","URAKH15",0
"UG2018BL22","URAKH16",0
"UG2018BL22","URAKH17",0
"UG2018BL22","URAKH18",0
"UG2018BL22","URAKH19",0
"UG2018BL22","URAKH2",0
"UG2018BL22","URAKH20",0
"UG2018BL22","URAKH21",0
"UG2018BL22","URAKH22",0
"UG2018BL22","URAKH23",0
"UG2018BL22","URAKH24",0
"UG2018BL22","URAKH3",0
"UG2018BL22","URAKH4",0
